NODE_INDEX,SITEID,MOD_CELL_ID,CELLNAME,SITENAME,SITE_TYPE,REGION,KABUPATEN,KECAMATAN,LAC_TAC,ENODEB_ID,GNB_ID,RNC_ID,LONGITUDE,LATITUDE,TECHNOLOGY,BAND,ANTENNA_MODEL,ANTENNA_HEIGHT,AZIMUTH,AZIMUTH_SIN,AZIMUTH_COS,MT,ET,HORIZONTAL_BEAM_WIDTH,VENDOR,FLAG_PROCESS,FLAG_PULL,RET_NONRET,DATE,TOTAL_SUCCESS_CALLS,TOTAL_DROP_CALLS,TOTAL_BLOCK_CALLS,TOTAL_CSFB_CALLS,TOTAL_SETUP_FAIL_CALLS,TOTAL_CALLS,CELL_SUCCESS_RATE,CELL_DROP_RATE,CELL_BLOCK_RATE,CELL_AVG_RSRP,CELL_P10_RSRP,CELL_P90_RSRP,CELL_AVG_RSRQ,CELL_AVG_TA,CELL_P90_TA,CELL_AVG_DL_THROUPUT,CELL_AVG_UL_THROUPUT,CELL_TOTAL_DL_VOLUME,CELL_TOTAL_UL_VOLUME,CELL_TOTAL_PING_PONG_HO_COUNT,CELL_CSFB_RATE,CELL_PINGPONG_RATE,SETUP_FAIL_CALL_FLAG,OUT_HO_SUM,OUT_EDGE_COUNT,OUT_NEIGHBOR_COUNT,IN_HO_SUM,IN_EDGE_COUNT,IN_NEIGHBOR_COUNT,HO_TOTAL,OUT_IN_RATIO
1159,SiteID_160,ModCell_1160,Cell_1160,SiteName_185,Macro,Region_1,District_1,SubDistrict_5,1002,50159,,,61.660727,8.975446,4G,2100.0,TBXLHA-6565C-VTM,27.8,7.0,0.12186934340514748,0.992546151641322,2.0,2.0,60,HUAWEI,F,P,RET,2025-09-14,322038,78,0,334,0,322450,0.9987222825244224,0.0002418979686773,0.0,-94.64347934361484,-105.0,-82.4000015258789,-9.090918749139224,38.50280483400666,64.0,5554.804744747315,1624.2244428602144,172014962.35421848,22574350.340201568,8517140008.0,0.0010358195069002,26413.83162660877,0,48236.0,320.0,320.0,82219.0,425.0,425.0,130455.0,0.5866820724884456
1160,SiteID_47,ModCell_1161,Cell_1161,SiteName_51,Macro,Region_1,District_1,SubDistrict_6,1003,50047,,,61.687681000000005,8.918509,4G,900.0,Asi4518R42v06,17.3,177.0,0.05233595624294381,-0.9986295347545738,6.0,8.0,90,HUAWEI,F,P,RET,2025-09-14,52434,16,0,118,0,52568,0.9974509207122204,0.0003043676761527,0.0,-101.28489795621536,-111.02429962158205,-89.33329772949219,-13.628484833160686,48.33867910330694,76.80000305175781,4063.694978281656,1258.8717042411508,64239578.32030316,8785243.029600149,1554243032.0,0.0022447116116268,29566.3337391569,0,11494.0,68.0,68.0,13858.0,56.0,56.0,25352.0,0.829424922433076
1161,SiteID_161,ModCell_1162,Cell_1162,SiteName_186,Macro,Region_1,District_1,SubDistrict_3,1002,50160,,,61.648948999999995,8.965683,4G,1800.0,APE4517R0v06,28.1,57.0,0.838670567945424,0.5446390350150271,2.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,371163,61,0,488,0,371712,0.9985230501033058,0.0001641055440771,0.0,-93.67266184330684,-106.375,-79.71420288085938,-11.509486494485811,45.858241384225735,74.6666030883789,4642.769167339665,1622.5251649919726,256329220.23743272,29043668.019003343,8798209640.0,0.001312844352617,23669.42589962121,0,50439.0,267.0,267.0,59814.0,289.0,289.0,110253.0,0.8432667391122628
1162,SiteID_48,ModCell_1163,Cell_1163,SiteName_52,Macro,Region_1,District_1,SubDistrict_1,1002,50048,,,61.690160999999996,8.968468999999999,4G,1800.0,ADU451816v02,27.8,107.0,0.9563047559630355,-0.29237170472273666,2.0,6.0,65,HUAWEI,F,P,RET,2025-09-14,58694,12,0,74,0,58780,0.998536917318816,0.0002041510717931,0.0,-87.93035642734877,-101.71420288085938,-74.0,-10.259960202462578,25.34000861602193,58.66659927368164,5289.475904645532,1500.9153940336478,56754897.6797026,5595162.367200024,2657280660.0,0.0012589316093909,45207.22456617897,0,13879.0,87.0,87.0,4118.0,34.0,34.0,17997.0,3.369749939305657
1163,SiteID_181,ModCell_1164,Cell_1164,SiteName_265,Macro,Region_1,District_1,SubDistrict_5,1002,50180,,,61.65533,8.986069,4G,1800.0,ADU4521R3v06,25.2,347.0,-0.22495105434386534,0.9743700647852351,0.0,5.0,60,HUAWEI,F,P,RET,2025-09-14,184306,99,0,791,6,185202,0.9951620392868328,0.0005345514627271,0.0,-87.35665501971592,-99.95159912109376,-75.5,-11.890128102487004,50.33463016416742,85.33329772949219,3850.320316560125,1616.8909479295182,180543553.68901923,18977103.283800997,6240975392.0,0.0042710121920929,33698.207319575384,1,35931.0,380.0,380.0,28748.0,354.0,354.0,64679.0,1.2498521687710875
1164,SiteID_49,ModCell_1165,Cell_1165,SiteName_53,Macro,Region_1,District_1,SubDistrict_3,1000,50049,,,61.647544,8.985103,4G,1800.0,ASI4518R42V06,21.4,257.0,-0.9743700647852351,-0.22495105434386525,0.0,3.0,90,HUAWEI,F,P,RET,2025-09-14,161059,24,0,202,0,161285,0.998598753758874,0.000148804910562,0.0,-92.94271208753692,-105.3332977294922,-77.0,-10.24594700066455,39.92534340155505,64.0,4718.140840701046,1450.8467764741122,144598387.9323165,14367649.614900356,4967011131.0,0.0012524413305639,30796.48529621477,0,33652.0,181.0,181.0,22294.0,119.0,119.0,55946.0,1.5094415788293338
1165,SiteID_49,ModCell_1166,Cell_1166,SiteName_53,Macro,Region_1,District_1,SubDistrict_3,1000,50049,,,61.647544,8.985103,4G,1800.0,ASI4518R42V06,21.4,27.0,0.45399049973954675,0.8910065241883679,0.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,168412,36,0,216,0,168664,0.9985059052317032,0.0002134421097566,0.0,-89.86304890600016,-102.9480972290039,-74.27269744873047,-9.958477165199955,40.39281977474467,64.0,4102.8691523526,1648.8018562344794,142314749.78741738,17172389.53230086,5127100159.0,0.00128065265854,30398.30763529858,0,44608.0,213.0,213.0,30972.0,188.0,188.0,75580.0,1.4402544151357637
1166,SiteID_49,ModCell_1167,Cell_1167,SiteName_53,Macro,Region_1,District_1,SubDistrict_3,1000,50049,,,61.647544,8.985103,4G,900.0,ASI4518R42V06,21.4,27.0,0.45399049973954675,0.8910065241883679,0.0,0.0,90,HUAWEI,F,P,RET,2025-09-14,5518,3,0,28,0,5549,0.994413407821229,0.0005406379527842,0.0,-99.78763456511312,-111.87999725341795,-82.0,-12.146366134508812,63.88313891047747,88.0,4675.342253237411,1271.222850842155,13388011.377300018,1046453.6754999958,183767752.0,0.0050459542259866,33117.27374301676,0,1944.0,89.0,89.0,14490.0,110.0,110.0,16434.0,0.1342212407701332
1167,SiteID_162,ModCell_1168,Cell_1168,SiteName_188,Macro,Region_1,District_1,SubDistrict_6,1003,50161,,,61.671163,8.934646,4G,1800.0,TBXLHA-6565C-VTM,36.4,157.0,0.39073112848927377,-0.9205048534524404,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,271656,112,0,3510,0,275278,0.9868423920545776,0.000406861427357,0.0,-84.76283112660366,-102.82959747314452,-70.77410125732422,-9.712983837436989,28.30404724100197,58.66659927368164,3343.342995110812,1495.4863169058983,212066764.4270323,26466921.30290086,10651892356.0,0.0127507465180653,38695.03685728609,0,67491.0,342.0,342.0,70677.0,324.0,324.0,138168.0,0.954922323778262
1168,SiteID_187,ModCell_1169,Cell_1169,SiteName_222,Macro,Region_1,District_1,SubDistrict_5,1002,50186,,,61.668281,8.976549,4G,1800.0,ATR451704v01,36.3,137.0,0.6819983600624986,-0.7313537016191705,2.0,6.0,65,HUAWEI,F,P,RET,2025-09-14,123356,22,0,96,0,123474,0.9990443332199492,0.0001781751623823,0.0,-90.14841340534588,-103.3478012084961,-76.85710144042969,-9.802454762821274,27.394432861355508,56.0,4349.121492285698,1567.4711709072585,103227047.08900882,10015047.959500192,1040621855.0,0.0007774916176684,8427.862181511897,0,43357.0,120.0,120.0,8687.0,67.0,67.0,52044.0,4.990561694290976
1169,SiteID_187,ModCell_1170,Cell_1170,SiteName_222,Macro,Region_1,District_1,SubDistrict_5,1002,50186,,,61.668281,8.976549,4G,1800.0,ATR451704v01,36.3,267.0,-0.9986295347545738,-0.052335956242944306,1.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,195244,29,0,220,0,195493,0.9987262971052672,0.0001483429074186,0.0,-91.73041713192212,-103.54540252685548,-79.54540252685547,-10.13478888226633,37.08917556073665,64.0,4210.760865336908,1781.5891019215076,155086573.6549222,18210399.087900613,1787112408.0,0.0011253599873141,9141.567258162697,0,38845.0,148.0,148.0,14887.0,116.0,116.0,53732.0,2.609215475550779
1170,SiteID_187,ModCell_1171,Cell_1171,SiteName_222,Macro,Region_1,District_1,SubDistrict_5,1002,50186,,,61.668281,8.976549,4G,1800.0,ATR451704v01,36.3,37.0,0.6018150231520483,0.7986355100472928,1.0,6.0,65,HUAWEI,F,P,RET,2025-09-14,259106,28,0,267,0,259401,0.9988627645999822,0.0001079409871203,0.0,-95.93944437568584,-106.61530303955078,-83.83329772949219,-9.906942531905647,45.20526431658922,74.6666030883789,4159.805427173175,1737.4918979232418,170681996.27272654,17767106.90150146,2296473930.0,0.0010292944128974,8852.9879607249,0,42579.0,156.0,156.0,20753.0,147.0,147.0,63332.0,2.051652693456683
1171,SiteID_187,ModCell_1172,Cell_1172,SiteName_222,Macro,Region_1,District_1,SubDistrict_5,1002,50186,,,61.668281,8.976549,4G,2100.0,ATR451704v01,36.3,267.0,-0.9986295347545738,-0.052335956242944306,1.0,3.0,60,HUAWEI,F,P,RET,2025-09-14,134013,24,0,189,0,134226,0.9984131241339234,0.0001788029144875,0.0,-93.75944732300648,-103.17140197753906,-82.6666030883789,-10.46653082593393,37.46322544800468,64.0,4990.143003963816,1565.3144474354294,133823527.45991217,11482091.13580012,1369929488.0,0.0014080729515891,10206.141045699043,0,26171.0,154.0,154.0,22744.0,153.0,153.0,48915.0,1.150670477027918
1172,SiteID_207,ModCell_1173,Cell_1173,SiteName_266,Macro,Region_1,District_1,SubDistrict_6,1003,50206,,,61.683111000000004,8.911049,4G,1800.0,ATR451704v01,17.0,257.0,-0.9743700647852351,-0.22495105434386525,2.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,257874,38,0,376,0,258288,0.998397138078424,0.0001471225918354,0.0,-90.05852616851617,-102.58820343017578,-77.0,-10.294658925152362,32.80505321519896,64.0,4110.314638446071,1824.9536524723303,253001142.1591061,22092792.972504765,7223526892.0,0.0014557393297404,27966.94733011212,0,36945.0,110.0,110.0,21800.0,86.0,86.0,58745.0,1.6946929039952296
1173,SiteID_207,ModCell_1174,Cell_1174,SiteName_266,Macro,Region_1,District_1,SubDistrict_6,1003,50206,,,61.683111000000004,8.911049,4G,1800.0,ATR451704v01,17.0,57.0,0.838670567945424,0.5446390350150271,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,255315,86,0,352,0,255753,0.9982874101183564,0.0003362619402313,0.0,-94.53494158167122,-107.19039916992188,-81.0,-11.38300417621269,51.75587991624534,88.0,4179.127678538649,1419.8073273227617,229673440.5263296,20590374.199201703,7301653965.0,0.0013763279414122,28549.63173452511,0,32464.0,122.0,122.0,21381.0,133.0,133.0,53845.0,1.5183331774389677
1174,SiteID_207,ModCell_1175,Cell_1175,SiteName_266,Macro,Region_1,District_1,SubDistrict_6,1003,50206,,,61.683111000000004,8.911049,4G,2100.0,ASI4518R10V06,48.3,267.0,-0.9986295347545738,-0.052335956242944306,2.0,5.0,60,HUAWEI,F,P,RET,2025-09-14,66724,22,0,134,0,66880,0.9976674641148324,0.000328947368421,0.0,-94.41368869902416,-103.59249877929688,-83.81809997558594,-13.206809983919396,31.08032458628653,64.0,5676.676312142542,1559.2920567931571,89440075.17490491,7532665.837700096,2030665377.0,0.0020035885167464,30362.819632177037,0,9934.0,94.0,94.0,18164.0,81.0,81.0,28098.0,0.5469309110927608
1175,SiteID_207,ModCell_1176,Cell_1176,SiteName_266,Macro,Region_1,District_1,SubDistrict_6,1003,50206,,,61.683111000000004,8.911049,4G,2100.0,ASI4518R10V06,48.3,57.0,0.838670567945424,0.5446390350150271,2.0,5.0,60,HUAWEI,F,P,RET,2025-09-14,239055,77,0,248,0,239380,0.9986423260088562,0.0003216642994402,0.0,-93.74697945849998,-105.55549621582033,-82.0,-11.573162292421229,43.75033099345976,80.0,4921.470469209132,1784.8197487899376,257516361.50842744,23057432.82770149,6903010658.0,0.0010360096917035,28837.04009524605,0,15034.0,122.0,122.0,24967.0,166.0,166.0,40001.0,0.6021707785966036
1176,SiteID_207,ModCell_1177,Cell_1177,SiteName_266,Macro,Region_1,District_1,SubDistrict_6,1003,50206,,,61.683111000000004,8.911049,4G,900.0,ATR451704v01,17.0,167.0,0.2249510543438652,-0.9743700647852351,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,7955,4,0,36,0,7995,0.9949968730456537,0.0005003126954346,0.0,-100.48680644509491,-111.0,-83.46659851074219,-10.469002856098912,49.198124602787615,80.0,5178.709851771857,1336.6623405102744,32826839.71740024,1636584.1716999917,229701232.0,0.0045028142589118,28730.610631644777,0,2122.0,62.0,62.0,7916.0,61.0,61.0,10038.0,0.2681571302260957
1177,SiteID_207,ModCell_1178,Cell_1178,SiteName_266,Macro,Region_1,District_1,SubDistrict_6,1003,50206,,,61.683111000000004,8.911049,4G,900.0,ATR451704v01,17.0,257.0,-0.9743700647852351,-0.22495105434386525,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,8866,3,0,24,0,8893,0.99696390419431,0.0003373439784099,0.0,-95.70057700871484,-108.3332977294922,-82.875,-9.575653137834164,40.27708705011122,80.0,5872.938501085837,1374.4085562843873,21182497.329700164,1749627.6048999857,242644963.0,0.0026987518272798,27284.9390531879,0,2134.0,47.0,47.0,9086.0,52.0,52.0,11220.0,0.2349510289424452
1178,SiteID_207,ModCell_1179,Cell_1179,SiteName_266,Macro,Region_1,District_1,SubDistrict_6,1003,50206,,,61.683111000000004,8.911049,4G,900.0,ATR451704v01,17.0,57.0,0.838670567945424,0.5446390350150271,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,40874,18,0,104,0,40996,0.9970240999121864,0.0004390672260708,0.0,-103.8466017493528,-112.3000030517578,-94.9000015258789,-11.544233715572592,65.89011989998974,96.0,3493.879687897698,1102.837484905642,71798534.0662022,6449646.224700033,1184831966.0,0.0025368328617426,28901.160259537515,0,4625.0,73.0,73.0,15312.0,106.0,106.0,19937.0,0.3020962580813687
1179,SiteID_189,ModCell_1180,Cell_1180,SiteName_225,Macro,Region_1,District_1,SubDistrict_6,1003,50188,,,61.69311,8.90696,4G,1800.0,ASI4518R10v06,16.6,117.0,0.8910065241883679,-0.4539904997395467,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,193305,20,0,279,0,193604,0.9984556104212724,0.000103303650751,0.0,-89.19888979689016,-102.95449829101562,-73.5,-9.557476516355008,37.43711254910873,64.0,4566.696726768186,1472.2011781818262,228399661.9734205,22196294.680201083,8051531407.0,0.0014410859279766,41587.62942397884,0,13385.0,77.0,77.0,12366.0,103.0,103.0,25751.0,1.08239670089755
1180,SiteID_170,ModCell_1181,Cell_1181,SiteName_198,Macro,Region_1,District_1,SubDistrict_6,1003,50169,,,61.674195000000005,8.934312,4G,1800.0,ADU451816v01,25.2,197.0,-0.29237170472273677,-0.9563047559630354,2.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,316958,65,0,398,0,317421,0.9985413693485938,0.0002047753614285,0.0,-89.80759306058324,-102.0,-77.0,-10.673108674834229,51.05171314760658,80.0,4044.046094300724,1433.2236033888655,278283017.4290217,31096257.14010371,14716916690.0,0.0012538552899776,46364.0297585856,0,77957.0,278.0,278.0,36051.0,203.0,203.0,114008.0,2.162376567180739
1181,SiteID_170,ModCell_1182,Cell_1182,SiteName_198,Macro,Region_1,District_1,SubDistrict_6,1003,50169,,,61.674195000000005,8.934312,4G,900.0,ASI4518R10v06,33.4,187.0,-0.12186934340514731,-0.9925461516413221,5.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,30079,15,0,100,0,30194,0.99619129628403,0.0004967874412134,0.0,-90.8326018565205,-105.22219848632812,-77.0,-12.89434713139837,49.63205350000543,80.0,4198.581994225972,1359.1920210756518,48388762.629301146,4991579.622999943,1398935479.0,0.0033119162747565,46331.57180234484,0,14553.0,119.0,119.0,10657.0,105.0,105.0,25210.0,1.3655470069431412
1182,SiteID_170,ModCell_1183,Cell_1183,SiteName_198,Macro,Region_1,District_1,SubDistrict_6,1003,50169,,,61.674195000000005,8.934312,4G,900.0,ASI4518R10v06,33.4,287.0,-0.9563047559630354,0.2923717047227367,3.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,26012,38,0,206,0,26256,0.9907068860450944,0.0014472882388787,0.0,-95.0844536587496,-111.5,-81.0,-12.94767203941569,60.49989444781026,82.6666030883789,4764.897677455258,1306.8895364893808,57507509.32310162,4620877.121199947,1124829156.0,0.0078458257160268,42840.84232175503,0,11156.0,118.0,118.0,23708.0,125.0,125.0,34864.0,0.4705807921042642
1183,SiteID_51,ModCell_1184,Cell_1184,SiteName_55,Macro,Region_1,District_1,SubDistrict_5,1000,50051,,,61.647668,9.020664,4G,2300.0,ASI4518R42V06,16.6,217.0,-0.6018150231520484,-0.7986355100472928,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,55685,4,0,56,0,55745,0.9989236702843304,7.175531437797112e-05,0.0,-95.98467000991585,-104.0,-88.0,-10.708812646030127,48.571332463055285,80.0,4672.406785686774,1470.0458756898724,68952975.80450253,4273839.797199949,637904167.0,0.0010045744012915,11443.253511525698,0,10996.0,112.0,112.0,10261.0,135.0,135.0,21257.0,1.0716234652114598
1184,SiteID_51,ModCell_1185,Cell_1185,SiteName_55,Macro,Region_1,District_1,SubDistrict_5,1000,50051,,,61.647668,9.020664,4G,2300.0,ASI4518R42V06,16.6,347.0,-0.22495105434386534,0.9743700647852351,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,41478,2,0,41,0,41521,0.9989643794706292,4.8168396714915344e-05,0.0,-93.7088388224471,-101.6666030883789,-86.125,-11.129611633194942,49.67802927879939,85.33329772949219,4112.240733614569,1325.514962364009,38815146.143401206,2758412.166699921,438965694.0,0.0009874521326557,10572.136846415067,0,3216.0,96.0,96.0,6075.0,187.0,187.0,9291.0,0.5294601711652402
1185,SiteID_51,ModCell_1186,Cell_1186,SiteName_55,Macro,Region_1,District_1,SubDistrict_5,1000,50051,,,61.647668,9.020664,4G,1800.0,ASI4518R42v06,39.8,67.0,0.9205048534524404,0.3907311284892737,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,157294,15,0,248,0,157557,0.9983307628350376,9.520364058721606e-05,0.0,-96.60375734933774,-106.0,-87.0,-11.60254239816291,65.2163567531823,96.0,4483.119209780271,1532.7938985130995,147303342.13481498,13218497.102200417,1937796481.0,0.0015740335243753,12299.018647219737,0,26675.0,92.0,92.0,8671.0,41.0,41.0,35346.0,3.0761070110701105
1186,SiteID_51,ModCell_1187,Cell_1187,SiteName_55,Macro,Region_1,District_1,SubDistrict_5,1000,50051,,,61.647668,9.020664,4G,900.0,ASI4518R42v06,39.8,118.0,0.8829475928589269,-0.4694715627858909,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,16338,11,0,55,0,16404,0.9959765910753476,0.0006705681541087,0.0,-98.3333247663102,-108.4136962890625,-86.5,-11.167399749119843,49.90786271043661,88.0,6045.541526660526,1755.4798493116411,44914749.69130068,3421299.761899962,199605040.0,0.0033528407705437,12168.071202145818,0,2961.0,78.0,78.0,9492.0,77.0,77.0,12453.0,0.3120193827030443
1187,SiteID_165,ModCell_1188,Cell_1188,SiteName_267,LTE 8T8R,Region_1,District_1,SubDistrict_5,1002,50164,,,61.663779999999996,8.995947000000001,4G,2300.0,ASI4518R42V06,39.8,247.0,-0.9205048534524403,-0.3907311284892738,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,109114,53,0,37,0,109204,0.999175854364309,0.0004853302076847,0.0,-94.51487249682,-103.0999984741211,-80.63629913330078,-9.95625262654119,56.32048320286775,80.0,3459.78930989372,1426.333021923278,67318894.63660763,7137048.971500168,2680073559.0,0.0003388154280063,24541.899188674408,0,13466.0,93.0,93.0,6268.0,67.0,67.0,19734.0,2.148189503908119
1188,SiteID_165,ModCell_1189,Cell_1189,SiteName_191,Macro,Region_1,District_1,SubDistrict_5,1002,50164,,,61.6638,8.995885000000001,4G,2300.0,ASI4518R42V06,39.8,97.0,0.9925461516413221,-0.12186934340514737,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,1,0,0,0,0,1,1.0,0.0,0.0,-99.09089660644533,-99.09089660644533,-99.09089660644533,-9.22719955444336,64.0,64.0,,,,,18566.0,0.0,18566.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
1189,SiteID_165,ModCell_1190,Cell_1190,SiteName_191,Macro,Region_1,District_1,SubDistrict_5,1002,50164,,,61.663779999999996,8.995947000000001,4G,1800.0,ASI4518R42V06,39.8,97.0,0.9925461516413221,-0.12186934340514737,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,237973,73,0,450,0,238496,0.9978070911042534,0.0003060847980678,0.0,-99.9021192332426,-111.53839874267578,-86.37830352783203,-11.567824648536003,70.57511568447988,96.0,4612.414395948089,1664.6822049458283,154630079.37912646,15360553.313400362,5795298651.0,0.0018868240976787,24299.35366211593,0,31050.0,204.0,204.0,26759.0,163.0,163.0,57809.0,1.1603512705530643
1190,SiteID_165,ModCell_1191,Cell_1191,SiteName_191,Macro,Region_1,District_1,SubDistrict_5,1002,50164,,,61.663779999999996,8.995947000000001,4G,1800.0,ASI4518R42V06,39.8,27.0,0.45399049973954675,0.8910065241883679,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,247775,84,0,334,0,248193,0.998315826796082,0.0003384462897825,0.0,-94.13197006382543,-106.8332977294922,-81.33329772949219,-10.868523901989088,57.6355075102615,96.0,4848.568263654761,1579.799300608552,176259118.23572487,16838392.46090075,6030312159.0,0.0013457269141353,24296.86638623974,0,21995.0,199.0,199.0,27585.0,161.0,161.0,49580.0,0.7973609802073516
1191,SiteID_165,ModCell_1192,Cell_1192,SiteName_191,Macro,Region_1,District_1,SubDistrict_5,1002,50164,,,61.663779999999996,8.995947000000001,4G,900.0,ASI4518R42V06,39.8,247.0,-0.9205048534524403,-0.3907311284892738,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,41075,36,0,86,0,41197,0.9970386193169406,0.000873850037624,0.0,-98.57385003145716,-110.0,-85.09519958496094,-10.66713847511442,55.95048237528998,90.6666030883789,5033.588058975683,1232.642753635655,57571300.45000165,8249270.675900015,1008394326.0,0.0020875306454353,24477.37276986188,0,13505.0,94.0,94.0,10686.0,97.0,97.0,24191.0,1.2637784223823336
1192,SiteID_165,ModCell_1193,Cell_1193,SiteName_191,Macro,Region_1,District_1,SubDistrict_5,1002,50164,,,61.663779999999996,8.995947000000001,4G,900.0,ASI4518R42V06,39.8,27.0,0.45399049973954675,0.8910065241883679,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,22961,21,0,72,0,23054,0.995965992886267,0.0009109048321332,0.0,-91.46249069037808,-104.1999969482422,-79.71420288085938,-10.974130490941665,65.08775434699534,96.0,4874.030797135497,1429.1832920846675,28218365.427900337,3425799.5166999623,605157314.0,0.0031231022815997,26249.55816778,0,11598.0,72.0,72.0,11017.0,83.0,83.0,22615.0,1.0527318932655654
1193,SiteID_52,ModCell_1194,Cell_1194,SiteName_56,Macro,Region_1,District_1,SubDistrict_3,1000,50052,,,61.640935000000006,8.983635,4G,2100.0,APE4516R1v06,17.0,57.0,0.838670567945424,0.5446390350150271,2.0,2.0,60,HUAWEI,F,P,RET,2025-09-14,139444,51,0,169,0,139664,0.9984247909267956,0.0003651621033337,0.0,-93.83176858906675,-104.0302963256836,-83.375,-11.159185399119012,48.401056251367606,72.0,5221.859903378764,2023.4324078625032,110056632.5051106,12705397.189400418,2032409640.0,0.0012100469698705,14552.136842708214,0,23947.0,177.0,177.0,18520.0,146.0,146.0,42467.0,1.2930187354894445
1194,SiteID_52,ModCell_1195,Cell_1195,SiteName_56,Massive MIMO,Region_1,District_1,SubDistrict_3,1000,50052,,,61.640935000000006,8.983635,4G,2300.0,AAU5336,17.0,57.0,0.838670567945424,0.5446390350150271,2.0,2.0,120,HUAWEI,F,P,RET,2025-09-14,76418,73,0,80,0,76571,0.9980018544879916,0.0009533635449452,0.0,-94.18500239418374,-102.70939636230467,-83.6666030883789,-10.255687459393137,60.027488597177,88.0,3553.7759280394466,1244.2487272824549,60424532.88240568,6023292.115599954,945970882.0,0.0010447819670632,12354.166486006452,0,15289.0,151.0,151.0,16147.0,140.0,140.0,31436.0,0.946866485013624
1195,SiteID_208,ModCell_1196,Cell_1196,SiteName_268,Macro,Region_1,District_1,SubDistrict_5,1002,50207,,,61.68345800000001,8.981122,4G,1800.0,ASI4518R42v06,25.6,247.0,-0.9205048534524403,-0.3907311284892738,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,297770,29,0,332,1,298132,0.9987857727449586,9.727234916077442e-05,0.0,-94.5530193987126,-105.0,-83.0,-11.704630696562246,42.19576262409219,66.82350158691406,4175.41650527105,1401.3095941150173,214770551.62352824,18280242.39980079,2085143417.0,0.001113600686944,6994.02753478325,1,89336.0,278.0,278.0,16062.0,163.0,163.0,105398.0,5.561663450164976
